MatchId,LeagueId,Date,HomeTeamId,AwayTeamId,Home_Goals,Away_Goals,Home_Corners,Away_Corners
144305,801,11/05/2008,434,258,0,0,8,10
144306,801,11/05/2008,1072,1223,0,0,5,3
143505,734,12/05/2008,428,1159,2,0,5,7
143661,813,12/05/2008,2487,214,4,3,9,0
143662,813,12/05/2008,1773,1056,2,1,4,0
144054,741,12/05/2008,363,1248,2,1,5,3
144449,729,12/05/2008,715,1412,2,1,8,2
144450,776,12/05/2008,389,542,1,0,12,2
144536,816,13/05/2008,1364,924,4,0,5,6
144537,816,13/05/2008,1415,486,3,2,2,4
144538,816,13/05/2008,597,1031,3,1,5,7
144539,816,13/05/2008,322,1216,1,1,0,6
144540,816,13/05/2008,807,870,0,3,10,7
144542,816,13/05/2008,1088,791,0,2,12,4
144543,816,13/05/2008,1438,826,1,3,12,5
144545,816,13/05/2008,1316,767,2,0,10,6
144546,816,13/05/2008,662,419,3,2,11,6
144547,816,13/05/2008,296,1972,3,0,7,3
146460,764,13/05/2008,685,2018,0,3,5,3
146878,764,13/05/2008,1969,399,0,0,8,10
146879,764,13/05/2008,654,566,0,1,10,5
146881,764,13/05/2008,472,1188,5,2,5,4
146882,764,13/05/2008,994,448,1,2,5,2
146883,764,13/05/2008,1108,604,0,2,14,4
146885,764,13/05/2008,1051,591,1,1,5,7
144654,734,16/05/2008,353,1061,1,0,9,4
144655,734,16/05/2008,1159,276,4,3,1,6
144657,734,16/05/2008,2191,733,3,0,7,3
144658,734,16/05/2008,1328,1131,0,1,3,6
144659,734,16/05/2008,556,2155,2,1,7,4
144660,734,16/05/2008,563,724,2,0,8,5
144663,734,16/05/2008,2159,822,1,1,8,2
144715,795,16/05/2008,535,412,3,0,5,3
144716,776,16/05/2008,1423,861,1,0,5,5
144717,776,16/05/2008,1251,389,1,0,7,5
144718,776,16/05/2008,656,1089,1,2,5,6
144764,813,16/05/2008,599,3744,1,0,7,3
144766,813,16/05/2008,1369,1253,0,1,7,3
145046,800,16/05/2008,382,1098,2,2,10,3
144729,811,17/05/2008,2147,921,3,2,5,8
144730,811,17/05/2008,1165,232,1,1,7,3
144734,811,17/05/2008,795,853,1,1,5,5
144736,811,17/05/2008,316,1212,1,1,10,5
144757,813,17/05/2008,366,2487,3,1,3,3
144758,813,17/05/2008,1056,2501,1,1,6,3
144759,813,17/05/2008,1262,1144,0,1,8,4
144760,813,17/05/2008,1778,1773,0,0,7,8
144761,813,17/05/2008,659,916,1,1,6,5
144762,813,17/05/2008,2481,1404,2,2,2,4
144763,813,17/05/2008,854,844,4,1,2,12
144765,813,17/05/2008,214,1349,3,0,4,5
144767,813,17/05/2008,5396,2488,0,0,6,3
144931,729,17/05/2008,567,808,4,2,7,6
144932,729,17/05/2008,396,1302,2,2,3,4
144933,729,17/05/2008,460,956,2,1,3,6
144934,729,17/05/2008,715,297,2,2,3,7
144935,729,17/05/2008,912,1741,1,1,3,3
144936,729,17/05/2008,1211,410,2,1,3,2
144937,729,17/05/2008,1193,338,2,0,6,9
144938,793,17/05/2008,246,1026,0,2,0,11
144940,793,17/05/2008,908,1383,2,2,8,6
144941,793,17/05/2008,1420,1254,2,1,10,4
144942,793,17/05/2008,1397,830,0,1,7,5
144943,793,17/05/2008,548,1457,3,1,1,7
144944,793,17/05/2008,357,502,1,1,8,6
144945,793,17/05/2008,1034,998,1,1,8,2
144946,793,17/05/2008,1016,1049,1,2,9,5
144947,793,17/05/2008,974,691,2,1,6,5
144948,793,17/05/2008,1237,312,2,0,1,3
144949,781,17/05/2008,759,1373,9,0,8,1
144950,781,17/05/2008,1126,1143,0,1,5,5
144952,781,17/05/2008,769,613,0,3,3,3
144954,795,17/05/2008,320,627,3,1,3,4
144955,795,17/05/2008,1171,1073,3,3,2,9
144956,795,17/05/2008,1116,1278,1,0,3,9
144957,795,17/05/2008,526,374,3,1,13,7
144958,776,17/05/2008,196,505,3,0,5,2
144959,776,17/05/2008,542,352,2,0,5,4
145033,741,17/05/2008,1352,438,1,0,5,6
145034,741,17/05/2008,534,269,1,0,5,5
145037,800,17/05/2008,1827,3592,2,0,2,9
145038,800,17/05/2008,907,4704,2,1,6,3
145039,800,17/05/2008,8291,4703,4,1,8,2
145040,800,17/05/2008,1351,5525,2,1,2,3
145041,800,17/05/2008,944,1028,1,1,4,7
145043,800,17/05/2008,342,224,3,0,4,7
145044,800,17/05/2008,561,1052,1,0,2,5
145045,800,17/05/2008,2113,1279,3,0,3,5
145195,801,17/05/2008,1239,690,1,1,6,3
145201,801,17/05/2008,1096,979,2,0,3,1
144731,811,18/05/2008,1222,641,2,0,2,5
144732,811,18/05/2008,775,1071,0,4,4,5
144733,811,18/05/2008,192,631,2,0,3,5
144989,811,18/05/2008,1040,464,3,1,4,2
145026,741,18/05/2008,797,363,3,2,11,3
145028,741,18/05/2008,1117,694,1,3,5,3
145029,741,18/05/2008,1326,1442,4,1,6,3
145030,741,18/05/2008,1399,928,1,1,4,10
145032,741,18/05/2008,522,710,3,0,5,3
145035,741,18/05/2008,1248,816,1,2,10,4
145036,800,18/05/2008,1177,1135,0,2,5,3
145042,800,18/05/2008,369,834,1,1,4,4
145159,729,18/05/2008,1118,601,0,1,12,2
145160,729,18/05/2008,1412,445,0,2,6,1
145161,729,18/05/2008,1740,1185,2,0,2,5
145162,793,18/05/2008,787,1137,0,1,4,9
145163,781,18/05/2008,513,1043,1,3,3,3
145164,781,18/05/2008,541,265,0,2,4,6
145165,795,18/05/2008,1010,324,0,4,2,4
145166,795,18/05/2008,216,851,3,1,6,2
145167,795,18/05/2008,876,1275,6,0,5,7
145168,776,18/05/2008,580,773,1,0,7,6
145169,776,18/05/2008,993,442,2,1,9,7
145170,776,18/05/2008,729,319,2,1,12,2
145193,811,18/05/2008,1393,991,2,1,5,4
145194,801,18/05/2008,585,758,2,3,4,2
145196,801,18/05/2008,238,1416,3,1,7,3
145197,801,18/05/2008,1092,786,0,3,3,7
145198,801,18/05/2008,771,1072,0,0,10,6
145199,801,18/05/2008,489,459,1,1,4,7
145200,801,18/05/2008,1035,1168,1,0,10,4
145202,801,18/05/2008,1223,258,1,0,5,7
145203,801,18/05/2008,570,434,2,0,4,7
144661,734,19/05/2008,428,1079,2,0,0,8
145027,741,19/05/2008,270,1424,2,0,7,2
145302,776,19/05/2008,1311,914,0,0,5,3
145305,813,20/05/2008,1253,659,1,0,4,3
145306,813,20/05/2008,2488,599,1,2,10,5
145307,813,20/05/2008,1349,1262,2,3,7,3
145308,813,20/05/2008,1778,5396,0,0,3,6
145309,813,20/05/2008,916,1369,1,3,12,2
145310,813,20/05/2008,2501,1404,1,1,6,4
145311,813,20/05/2008,1144,854,2,2,5,7
145312,813,20/05/2008,3744,2481,1,1,9,3
145313,813,20/05/2008,2487,1056,0,1,6,1
145314,813,20/05/2008,1773,366,1,0,4,2
145368,729,20/05/2008,338,396,3,2,10,4
145369,729,20/05/2008,808,1193,1,1,18,3
145371,793,20/05/2008,312,548,1,1,5,7
145372,793,20/05/2008,502,1090,2,1,5,4
145373,793,20/05/2008,998,246,1,2,5,7
145374,793,20/05/2008,1254,908,1,1,9,8
145375,793,20/05/2008,925,1397,2,2,8,3
145377,793,20/05/2008,1383,1420,1,1,10,2
145378,793,20/05/2008,691,357,3,2,5,12
145379,781,20/05/2008,1373,1402,1,2,7,3
145462,729,21/05/2008,1302,1412,2,2,6,7
145463,729,21/05/2008,956,1740,1,1,6,4
145464,729,21/05/2008,410,1118,0,2,5,3
145466,729,21/05/2008,1185,912,1,0,4,4
145467,729,21/05/2008,601,460,1,2,4,1
145468,729,21/05/2008,297,567,1,1,15,10
145469,729,21/05/2008,445,1211,0,0,8,5
145470,793,21/05/2008,1026,1016,2,2,9,2
145472,793,21/05/2008,1457,787,1,1,7,4
145473,781,21/05/2008,265,759,2,0,5,4
145474,781,21/05/2008,1143,513,1,2,5,1
145476,781,21/05/2008,790,769,4,0,2,7
145477,781,21/05/2008,1043,541,0,3,17,4
145479,801,21/05/2008,690,238,1,1,6,2
145480,801,21/05/2008,459,570,0,1,2,4
145481,801,21/05/2008,1072,489,1,0,7,5
145482,801,21/05/2008,1416,1092,1,0,6,3
145483,801,21/05/2008,258,585,0,0,8,3
145484,801,21/05/2008,1168,1096,1,0,11,3
145485,801,21/05/2008,979,1239,1,1,3,7
145486,801,21/05/2008,758,1035,3,1,5,10
145488,801,21/05/2008,786,1223,3,2,6,5
145487,801,22/05/2008,434,771,1,0,10,0
145502,734,23/05/2008,724,556,1,1,2,7
145504,734,23/05/2008,822,1159,0,1,3,7
145505,734,23/05/2008,1061,563,3,2,0,6
145506,734,23/05/2008,276,428,2,2,5,1
145507,734,23/05/2008,1194,2159,3,0,9,2
145508,734,23/05/2008,345,2191,1,0,2,5
145509,734,23/05/2008,1131,2556,1,3,4,2
145510,734,23/05/2008,2155,929,1,0,1,6
145576,793,23/05/2008,998,1397,0,2,7,2
145861,795,23/05/2008,324,551,2,0,4,0
145868,776,23/05/2008,389,319,3,0,12,3
145869,776,23/05/2008,914,1251,1,1,3,1
145870,776,23/05/2008,352,196,1,1,6,4
145940,800,23/05/2008,4703,907,1,0,4,8
145596,811,24/05/2008,1165,775,2,1,5,3
145597,811,24/05/2008,464,316,1,1,12,3
145598,811,24/05/2008,921,1040,2,5,1,0
145601,811,24/05/2008,991,1222,1,1,4,5
145602,811,24/05/2008,1071,2147,0,0,9,5
145603,811,24/05/2008,641,631,1,0,4,4
145622,813,24/05/2008,366,2488,1,3,2,7
145623,813,24/05/2008,1262,916,2,1,4,2
145624,813,24/05/2008,1404,1253,3,0,4,4
145625,813,24/05/2008,659,844,2,1,5,2
145626,813,24/05/2008,2481,1349,3,1,5,3
145628,813,24/05/2008,854,2501,1,2,9,0
145629,813,24/05/2008,599,1773,1,1,4,6
145631,813,24/05/2008,1369,3744,0,0,11,1
145632,813,24/05/2008,5396,2487,2,1,6,5
145826,816,24/05/2008,322,1415,0,2,10,6
145827,816,24/05/2008,826,870,1,5,8,3
145828,816,24/05/2008,1088,911,2,0,5,5
145830,816,24/05/2008,197,791,1,0,6,9
145831,816,24/05/2008,1316,1364,3,2,4,6
145832,816,24/05/2008,1031,419,0,3,6,8
145833,816,24/05/2008,807,662,2,1,8,5
145834,816,24/05/2008,767,597,1,0,7,7
145835,816,24/05/2008,741,296,3,1,4,4
145836,816,24/05/2008,1216,1438,3,0,4,6
145837,816,24/05/2008,1972,1107,3,1,3,10
145838,729,24/05/2008,1741,1211,2,2,9,7
145839,729,24/05/2008,445,396,0,0,6,4
145840,729,24/05/2008,601,912,0,0,5,5
145841,729,24/05/2008,808,460,4,2,12,6
145842,729,24/05/2008,1302,715,0,0,10,7
145843,729,24/05/2008,956,1412,1,0,5,5
145844,729,24/05/2008,410,567,2,3,12,3
145845,729,24/05/2008,338,1740,2,0,4,3
145846,793,24/05/2008,691,1090,2,0,3,6
145847,793,24/05/2008,1049,246,1,3,6,5
145848,793,24/05/2008,925,1034,3,1,9,5
145850,793,24/05/2008,1026,1237,2,0,5,2
145851,793,24/05/2008,502,548,0,0,6,5
145852,793,24/05/2008,312,1420,2,3,4,3
145853,793,24/05/2008,1254,1016,0,1,7,2
145854,793,24/05/2008,830,787,2,4,10,11
145855,793,24/05/2008,1457,908,3,3,10,1
145856,781,24/05/2008,1143,613,1,1,9,7
145858,781,24/05/2008,541,790,2,1,4,5
145862,795,24/05/2008,1275,320,0,0,10,3
145863,795,24/05/2008,627,535,2,2,7,7
145864,795,24/05/2008,374,1171,0,4,7,7
145865,795,24/05/2008,851,876,3,3,3,4
145866,795,24/05/2008,412,216,0,1,1,3
145867,795,24/05/2008,1278,1010,0,1,3,7
145871,776,24/05/2008,505,1311,2,1,5,4
145872,776,24/05/2008,861,729,2,1,9,4
145887,801,24/05/2008,1223,1416,1,0,5,8
145889,801,24/05/2008,238,786,1,1,2,5
145929,741,24/05/2008,694,1326,3,1,4,4
145930,741,24/05/2008,1442,1399,1,0,9,2
145932,741,24/05/2008,523,522,3,0,8,3
145941,800,24/05/2008,5525,8291,4,1,4,3
145943,800,24/05/2008,834,944,3,1,11,4
145945,800,24/05/2008,1052,342,1,1,2,8
145595,811,25/05/2008,1212,795,2,1,5,2
145599,811,25/05/2008,463,1393,1,1,7,9
145600,811,25/05/2008,853,192,1,0,7,1
145884,801,25/05/2008,585,434,0,1,6,2
145885,801,25/05/2008,1096,690,1,0,4,6
145886,801,25/05/2008,459,1168,0,1,7,5
145888,801,25/05/2008,1239,758,0,1,4,4
145890,801,25/05/2008,1092,570,2,0,5,6
145891,801,25/05/2008,1035,1072,3,1,6,4
145892,801,25/05/2008,771,258,0,0,5,7
145893,801,25/05/2008,489,979,4,0,7,7
145927,741,25/05/2008,797,270,1,2,7,3
145928,741,25/05/2008,1424,1117,2,0,7,5
145931,741,25/05/2008,928,784,0,1,2,9
145933,741,25/05/2008,710,1352,2,1,6,7
145934,741,25/05/2008,438,534,0,0,5,5
145935,741,25/05/2008,269,1248,1,0,5,8
145936,741,25/05/2008,363,816,0,0,8,1
145944,800,25/05/2008,224,369,3,2,6,8
146102,729,25/05/2008,297,1118,1,2,8,2
146104,793,25/05/2008,1137,974,1,0,10,3
146105,781,25/05/2008,513,759,0,1,4,8
146106,795,25/05/2008,831,1116,0,1,3,6
146107,795,25/05/2008,1073,526,3,0,3,2
146108,776,25/05/2008,1089,993,0,0,7,4
146109,776,25/05/2008,442,542,2,2,6,3
146110,776,25/05/2008,656,580,1,2,7,2
145511,734,26/05/2008,733,353,4,1,3,2
145627,813,26/05/2008,1144,1056,1,2,1,3
145630,813,26/05/2008,214,1778,3,1,4,5
145939,800,26/05/2008,4704,1827,2,1,4,1
146271,776,26/05/2008,773,1423,2,0,9,5
146479,776,30/05/2008,729,389,1,0,2,5
146480,776,30/05/2008,319,505,3,0,8,5
146481,776,30/05/2008,1311,773,2,0,2,10
146536,813,30/05/2008,844,2481,2,1,5,1
146793,800,30/05/2008,8291,1028,1,1,6,6
146861,764,30/05/2008,1969,654,1,3,4,6
146504,811,31/05/2008,775,232,2,0,10,3
146505,811,31/05/2008,192,641,0,1,3,5
146506,811,31/05/2008,1393,921,2,1,6,5
146507,811,31/05/2008,795,464,2,1,3,5
146508,811,31/05/2008,1386,1212,1,1,6,3
146509,811,31/05/2008,316,463,2,0,4,5
146510,811,31/05/2008,631,991,0,1,3,3
146526,813,31/05/2008,1056,5396,0,0,0,6
146527,813,31/05/2008,1253,1262,2,0,12,1
146528,813,31/05/2008,2488,854,3,0,4,8
146530,813,31/05/2008,1778,366,3,3,4,3
146690,816,31/05/2008,911,807,3,3,7,6
146691,816,31/05/2008,1415,1088,1,4,7,7
146692,816,31/05/2008,296,1031,2,2,9,9
146693,816,31/05/2008,924,197,0,1,12,3
146694,816,31/05/2008,1438,1316,2,1,5,8
146695,816,31/05/2008,662,741,3,2,7,10
146696,816,31/05/2008,1107,767,0,1,10,2
146697,816,31/05/2008,1364,826,4,1,6,4
146698,816,31/05/2008,419,1216,2,2,6,5
146699,816,31/05/2008,791,1972,0,1,10,5
146701,816,31/05/2008,870,486,3,2,2,2
146702,729,31/05/2008,1118,808,2,3,2,6
146703,729,31/05/2008,396,1185,1,0,4,16
146704,729,31/05/2008,715,410,2,1,4,11
146705,729,31/05/2008,567,601,5,1,2,3
146706,729,31/05/2008,1211,956,2,0,11,1
146707,729,31/05/2008,1412,338,0,3,8,3
146708,729,31/05/2008,1740,1302,3,0,10,2
146709,793,31/05/2008,1090,1383,1,0,7,4
146710,793,31/05/2008,246,312,1,0,3,5
146711,793,31/05/2008,787,502,0,2,5,3
146712,793,31/05/2008,357,1457,1,1,8,6
146713,793,31/05/2008,548,998,3,1,16,5
146714,793,31/05/2008,1237,830,3,2,8,5
146715,793,31/05/2008,1420,1137,1,1,3,8
146717,793,31/05/2008,1034,1026,2,0,3,10
146718,793,31/05/2008,908,925,1,1,14,9
146719,793,31/05/2008,1397,1049,1,0,4,3
146720,793,31/05/2008,1016,691,3,2,15,2
146721,781,31/05/2008,613,1043,2,3,7,3
146722,781,31/05/2008,265,1126,2,0,3,6
146723,781,31/05/2008,1373,769,0,1,5,6
146724,781,31/05/2008,759,1143,1,1,6,6
146725,781,31/05/2008,1402,541,4,2,5,4
146726,781,31/05/2008,513,790,1,1,5,5
146727,795,31/05/2008,535,1275,4,0,8,2
146728,795,31/05/2008,320,831,0,4,2,6
146729,795,31/05/2008,1171,1278,2,3,3,4
146730,795,31/05/2008,1116,324,1,2,3,6
146731,795,31/05/2008,1010,551,3,2,6,4
146732,795,31/05/2008,526,851,1,3,8,4
146733,795,31/05/2008,216,1073,1,1,4,5
146734,776,31/05/2008,1423,656,1,4,10,4
146735,776,31/05/2008,580,352,0,4,2,5
146747,801,31/05/2008,786,489,2,0,6,6
146748,801,31/05/2008,758,1223,1,0,7,2
146781,741,31/05/2008,1326,1424,1,1,1,4
146782,741,31/05/2008,1399,694,0,8,6,5
146783,741,31/05/2008,784,1442,5,1,4,6
146789,800,31/05/2008,1135,3592,0,0,5,5
146794,800,31/05/2008,1351,834,2,1,12,4
146797,800,31/05/2008,342,1279,3,1,6,6
146798,800,31/05/2008,561,1098,4,2,7,5
146799,800,31/05/2008,382,2113,0,0,5,2
146501,811,01/06/2008,2147,1165,2,4,6,8
146502,811,01/06/2008,1222,853,1,3,4,2
146503,811,01/06/2008,1040,1071,2,1,12,3
146779,741,01/06/2008,270,363,1,2,2,1
146784,741,01/06/2008,522,928,1,0,5,6
146785,741,01/06/2008,1352,523,2,4,4,8
146786,741,01/06/2008,534,710,3,0,1,6
146787,741,01/06/2008,1248,438,3,1,6,1
146788,741,01/06/2008,816,269,3,0,6,12
146790,800,01/06/2008,1177,4704,1,0,5,9
146791,800,01/06/2008,1827,4703,0,0,2,4
146792,800,01/06/2008,907,5525,3,2,5,6
146795,800,01/06/2008,944,224,4,0,10,1
146796,800,01/06/2008,369,1052,3,1,10,3
146958,729,01/06/2008,460,1741,2,0,5,8
146959,729,01/06/2008,912,445,1,4,7,7
146960,795,01/06/2008,876,374,0,1,10,9
146961,795,01/06/2008,412,627,1,1,2,4
146962,776,01/06/2008,196,914,3,1,1,6
146963,776,01/06/2008,993,861,3,3,5,9
146964,776,01/06/2008,1251,442,2,1,4,4
146976,801,01/06/2008,1168,238,0,2,11,2
146977,801,01/06/2008,690,459,1,2,7,2
146978,801,01/06/2008,1072,585,1,0,11,2
146979,801,01/06/2008,1416,1035,1,2,7,6
146980,801,01/06/2008,258,1239,2,1,6,7
146981,801,01/06/2008,979,771,2,3,9,7
146982,801,01/06/2008,434,1092,1,1,8,5
146983,801,01/06/2008,570,1096,4,1,4,7
146532,813,02/06/2008,2501,599,3,1,3,10
146780,741,02/06/2008,1117,797,1,1,10,1
147054,729,02/06/2008,1193,297,2,2,4,4
147055,776,02/06/2008,542,1089,2,2,5,1
147150,816,03/06/2008,1216,486,2,0,3,4
147151,816,03/06/2008,1364,296,0,0,9,10
147153,816,03/06/2008,197,1972,3,3,3,3
147154,816,03/06/2008,826,419,2,2,8,4
147155,816,03/06/2008,1107,807,1,0,5,8
147156,816,03/06/2008,767,741,0,1,1,7
147157,816,03/06/2008,1088,1438,3,0,8,5
147158,816,03/06/2008,662,322,0,2,5,3
147159,816,03/06/2008,597,924,2,1,11,10
147160,816,03/06/2008,1316,911,1,1,10,9
147161,816,03/06/2008,870,1031,1,1,6,2
149274,764,03/06/2008,685,1108,1,2,7,3
149276,764,03/06/2008,566,1188,1,1,7,2
149277,764,03/06/2008,1969,1315,1,2,4,3
149279,764,03/06/2008,448,303,4,0,8,3
149280,764,03/06/2008,2018,1314,1,1,5,5
149281,764,03/06/2008,1335,399,0,5,8,8
149284,764,03/06/2008,472,1967,1,2,4,3
149447,764,03/06/2008,604,802,1,3,4,11
149448,764,03/06/2008,1051,666,2,2,4,5
147299,734,06/06/2008,353,1079,2,0,3,6
147300,734,06/06/2008,1159,1061,0,3,8,4
147301,734,06/06/2008,2556,276,2,0,5,3
147302,734,06/06/2008,2191,1194,0,0,7,5
147303,734,06/06/2008,1328,733,0,0,2,5
147304,734,06/06/2008,556,822,2,0,6,5
147305,734,06/06/2008,563,2155,1,1,11,2
147307,734,06/06/2008,929,345,0,0,11,0
147308,734,06/06/2008,2159,724,0,0,6,6
147366,793,06/06/2008,1137,312,1,2,6,3
147367,795,06/06/2008,1278,526,3,0,1,4
147368,776,06/06/2008,1423,580,3,0,10,2
147369,776,06/06/2008,505,389,0,2,1,3
147370,776,06/06/2008,861,1311,4,1,5,3
147410,813,06/06/2008,1253,916,0,2,6,1
147683,800,06/06/2008,1279,369,0,0,2,6
147383,811,07/06/2008,1165,1040,1,1,3,8
147386,811,07/06/2008,463,795,2,0,6,2
147388,811,07/06/2008,1071,192,1,1,6,1
147389,811,07/06/2008,775,1386,1,1,5,3
147390,811,07/06/2008,232,2147,3,0,6,9
147411,813,07/06/2008,1262,844,1,2,8,1
147412,813,07/06/2008,1404,2487,0,1,6,3
147413,813,07/06/2008,1349,1056,1,1,10,1
147415,813,07/06/2008,2481,5396,2,3,3,2
147416,813,07/06/2008,1144,3744,4,2,14,5
147417,813,07/06/2008,854,1773,1,1,6,5
147419,813,07/06/2008,214,2501,1,1,7,5
147420,813,07/06/2008,1369,1778,0,1,8,3
147575,729,07/06/2008,1741,1118,2,4,3,8
147576,729,07/06/2008,567,715,2,2,4,4
147577,729,07/06/2008,297,1412,1,4,2,2
147578,729,07/06/2008,912,396,1,1,8,4
147579,729,07/06/2008,1211,460,7,1,5,2
147580,729,07/06/2008,338,445,1,1,6,3
147581,729,07/06/2008,1302,956,3,1,7,3
147582,729,07/06/2008,410,1193,3,2,11,5
147584,793,07/06/2008,691,1420,1,0,4,15
147585,793,07/06/2008,1034,1016,3,0,7,5
147587,793,07/06/2008,246,357,0,0,3,7
147588,793,07/06/2008,998,1254,0,0,4,8
147589,793,07/06/2008,548,787,2,1,3,7
147590,793,07/06/2008,1457,925,0,0,7,1
147591,793,07/06/2008,1383,1237,2,1,8,2
147592,781,07/06/2008,759,1402,2,2,5,10
147594,781,07/06/2008,541,769,0,0,1,5
147595,781,07/06/2008,613,1373,2,0,4,7
147596,795,07/06/2008,1073,320,4,1,15,7
147597,795,07/06/2008,551,876,4,2,6,7
147598,795,07/06/2008,831,216,2,2,5,2
147599,795,07/06/2008,1010,1116,3,0,7,4
147600,795,07/06/2008,851,535,5,0,8,2
147601,795,07/06/2008,324,1171,4,1,7,1
147602,776,07/06/2008,773,542,0,2,7,3
147603,776,07/06/2008,442,196,1,3,2,4
147625,801,07/06/2008,771,758,1,1,6,11
147626,801,07/06/2008,238,1223,1,1,9,6
147665,741,07/06/2008,270,1117,1,3,10,6
147666,741,07/06/2008,797,1326,0,3,4,1
147671,741,07/06/2008,523,534,2,3,11,4
147675,800,07/06/2008,3592,382,2,2,9,6
147682,800,07/06/2008,1052,944,1,1,6,5
147684,800,07/06/2008,1098,342,2,1,9,6
147685,800,07/06/2008,2113,561,1,1,11,6
150437,816,07/06/2008,911,197,1,1,7,3
147382,811,08/06/2008,1212,631,1,2,3,2
147385,811,08/06/2008,921,316,0,3,8,5
147667,741,08/06/2008,1424,1399,2,1,8,7
147669,741,08/06/2008,1442,522,1,0,6,8
147670,741,08/06/2008,928,1352,1,3,8,3
147672,741,08/06/2008,710,1248,3,1,6,4
147673,741,08/06/2008,438,816,1,0,7,2
147674,741,08/06/2008,363,269,2,0,2,5
147676,800,08/06/2008,4704,1135,1,1,4,4
147677,800,08/06/2008,4703,1177,0,2,8,4
147678,800,08/06/2008,5525,1827,1,1,13,2
147679,800,08/06/2008,1028,907,1,0,7,6
147815,729,08/06/2008,601,1185,1,1,6,7
147816,729,08/06/2008,808,1740,2,1,5,8
147817,793,08/06/2008,908,1049,4,1,6,5
147820,795,08/06/2008,1275,412,3,0,5,10
147821,795,08/06/2008,374,627,1,1,3,2
147822,776,08/06/2008,1089,1251,6,0,7,5
147823,776,08/06/2008,914,319,4,0,6,3
147824,776,08/06/2008,656,729,1,0,5,5
147838,811,08/06/2008,853,1393,2,2,11,4
147839,801,08/06/2008,1239,434,5,2,5,7
147840,801,08/06/2008,585,1416,1,1,2,7
147842,801,08/06/2008,690,1168,0,0,3,3
147843,801,08/06/2008,459,979,3,2,4,7
147844,801,08/06/2008,1092,1072,1,1,11,2
147845,801,08/06/2008,489,570,3,1,5,5
147846,801,08/06/2008,1035,786,3,1,5,5
147306,734,09/06/2008,428,1131,0,1,4,9
147414,813,09/06/2008,659,2488,1,1,4,3
147668,741,09/06/2008,694,784,5,0,3,6
147968,793,09/06/2008,1026,502,1,0,5,5
147969,776,09/06/2008,352,993,1,0,7,4
151013,811,10/06/2008,464,1222,4,1,3,11
145604,811,11/06/2008,232,1386,1,1,8,3
151041,811,11/06/2008,991,795,0,0,5,6
148182,734,13/06/2008,724,1159,2,1,7,2
148183,734,13/06/2008,1079,276,2,0,3,6
148185,734,13/06/2008,1061,428,3,2,3,6
148187,734,13/06/2008,1194,556,2,1,4,3
148188,734,13/06/2008,345,1328,2,1,4,4
148190,734,13/06/2008,2155,2159,2,1,7,4
148191,734,13/06/2008,733,563,0,0,4,11
148225,795,13/06/2008,412,851,1,0,2,3
148226,776,13/06/2008,542,861,1,3,8,3
148227,776,13/06/2008,319,442,1,2,6,7
148228,776,13/06/2008,1311,580,2,2,8,4
148260,801,13/06/2008,1092,1239,3,1,5,7
148552,800,13/06/2008,944,1279,0,0,9,6
148243,811,14/06/2008,1222,1212,1,1,8,8
148245,811,14/06/2008,641,853,1,2,7,1
148247,811,14/06/2008,795,1071,1,0,4,1
148249,811,14/06/2008,316,232,2,1,5,3
148250,811,14/06/2008,631,921,1,0,3,5
148273,813,14/06/2008,366,1404,2,0,4,7
148274,813,14/06/2008,1056,2481,1,0,2,3
148275,813,14/06/2008,2488,1369,4,1,4,3
148276,813,14/06/2008,1778,659,3,1,6,6
148277,813,14/06/2008,916,1144,1,1,4,2
148278,813,14/06/2008,2501,1262,3,0,3,3
148279,813,14/06/2008,3744,1253,1,2,2,4
148280,813,14/06/2008,2487,854,1,1,8,3
148282,813,14/06/2008,5396,599,1,0,7,6
148455,816,14/06/2008,807,1088,2,1,5,4
148458,729,14/06/2008,1118,912,2,1,3,7
148459,729,14/06/2008,396,808,1,1,7,12
148460,729,14/06/2008,460,410,3,0,8,11
148461,729,14/06/2008,1185,297,1,1,7,2
148462,729,14/06/2008,445,567,1,0,8,8
148463,729,14/06/2008,956,338,2,2,5,4
148465,793,14/06/2008,1049,1137,1,3,4,5
148466,793,14/06/2008,357,1026,3,2,8,8
148470,793,14/06/2008,1090,974,1,0,4,8
148471,793,14/06/2008,1237,908,1,2,8,6
148472,793,14/06/2008,787,998,1,1,10,3
148474,793,14/06/2008,925,691,2,1,6,3
148476,793,14/06/2008,1254,830,3,0,5,3
148483,795,14/06/2008,876,831,1,1,4,2
148484,795,14/06/2008,627,1275,0,0,2,7
148485,795,14/06/2008,320,1278,2,1,2,5
148486,795,14/06/2008,1171,1010,1,2,1,3
148487,795,14/06/2008,1116,551,1,0,8,4
148488,795,14/06/2008,535,1073,2,0,4,9
148489,776,14/06/2008,196,1089,4,0,4,3
148490,776,14/06/2008,505,352,1,4,4,4
148505,801,14/06/2008,258,786,2,2,2,1
148506,801,14/06/2008,758,690,3,0,0,4
148542,741,14/06/2008,1248,523,2,0,5,3
148545,800,14/06/2008,3592,4704,3,1,10,2
148546,800,14/06/2008,1135,4703,1,2,5,8
148548,800,14/06/2008,1827,1028,3,3,2,8
148549,800,14/06/2008,907,834,1,2,5,3
148550,800,14/06/2008,8291,224,0,0,5,9
148551,800,14/06/2008,1351,1052,1,1,10,0
148244,811,15/06/2008,1040,463,6,3,4,4
